Date,,Zsolarpowerwall2_Generation,Zsolarpowerwall2_Consumption,Zsolarpowerwall2_Surplus,Xider_Generation,Xider_Consumption,Xider_Surplus,SR Solaredge_Generation,SR Solaredge_Consumption,SR Solaredge_Surplus,Shygar-A_Generation,Shygar-A_Consumption,Shygar-A__Surplus,Shanon Ranch Valia_Generation,Shanon Ranch Valia_Consumption,Shanon Ranch Valia_Surplus,SDN-Eagle200_Generation,SDN-Eagle200_Consumption,SDN-Eagle200_Surplus,Rust Ohlone_Generation,Rust Ohlone_Consumption,Rust Ohlone_Surplus,Portola Springs - Irvine CA_Generation,Portola Springs - Irvine CA_Consumption,Portola Springs - Irvine CA_Surplus,ParkCrest_A_Generation,ParkCrest_A_Consumption,ParkCrest_A_Surplus,nedriv PV_Generation,nedriv PV_Consumption,nedriv PV_Surplus,Barry's Grid_Generation,Barry's Grid_Consumption,Barry's Grid_Surplus,Chateau Rando_Generation,Chateau Rando_Consumption,Chateau Rando_Surplus,Chula Vista_Generation,Chula Vista_Consumption,Chula Vista_Surplus,Chez Bier_Generation,Chez Bier_Consumption,Chez Bier_Surplus,cwsm_Generation,cwsm_Consumption,cwsm_Surplus,dublin-hills_Generation,dublin-hills_Consumption,dublin-hills_Surplus,Hacienda de Gomez_Generation,Hacienda de Gomez_Consumption,Hacienda de Gomez_Surplus, Mt. Tiburon CA_Generation, Mt. Tiburon CA_Consumption, Mt. Tiburon CA_Surplus,Hadleigh of South Hills_Generation,Hadleigh of South Hills_Consumption,Hadleigh of South Hills_Surplus,Heitman House_Generation,Heitman House_Consumption,Heitman House_Surplus,Modesto (Village One)_Generation,Modesto (Village One)_Consumption,Modesto (Village One)_Surplus,Los Angeles Home_Generation,Los Angeles Home_Consumption,Los Angeles Home_Surplus,LN Home_Generation,LN Home_Consumption,LN Home_Surplus,HHG-Plano_Generation,HHG-Plano_Consumption,HHG-Plano_Surplus,Little Orchard Solar_Generation,Little Orchard Solar_Consumption,Little Orchard Solar_Surplus,JakePV_Generation,JakePV_Consumption,JakePV_Surplus,Koko wa Greenwood_Generation,Koko wa Greenwood_Consumption,Koko wa Greenwood_Surplus,Rendezvous Ridge_Generation,Rendezvous Ridge_Consumption,Rendezvous Ridge_Surplus,Rendezvous Totals_Generation,Rendezvous Totals_Consumption,Rendezvous Totals_Surplus,San_Diego_RP_Generation,San_Diego_RP_Consumption,San_Diego_RP_Surplus,Schaffer_Generation,Schaffer_Consumption,Schaffer_Surplus,SolarEdge24_Generation,SolarEdge24_Consumption,SolarEdge24_Surplus,Smiser Residence_Generation,Smiser Residence_Consumption,Smiser Residence_Surplus
25-08-2022,,47.632,33.776,13.856,30.319,83.331,-53.012,32.157,47.149,5.863,39.135,48.856,-9.721,38.369,53.509,-15.14,71.187,88.237,-17.05,52.96,9.971,42.989,23.652,72.915,-49.263,27.354,47.989,-20.635,42.898,22.879,20.019,45.354,47.725,2.371,63.847,21.141,42.706,90.315,94.593,-4.278,30.414,25.631,4.783,35.429,45.238,-9.809,37.426,16.957,20.469,35.641,35.394,0.247,33.455,34.637,-1.182,37.3,94.319,-57.019,27.158,26.786,0.372,58.521,71.607,-13.086,36.349,48.148,-11.799,42.54,30.954,11.586,18.527,36.577,-18.05,57.337,28.798,28.539,29.123,30.901,-1.778,54.03,55.313,-1.283,26.831,19.716,7.115,26.831,19.716,7.115,30.405,27.197,3.208,27.883,59.221,-31.338,42.358,48.481,-6.123,36.567,23.059,13.508
24-08-2022,,47.724,31.839,15.885,30.21,42.13,-11.92,32.175,50.169,-38.249,39.169,52.861,-13.692,38.43,104.673,-66.243,71.646,94.504,-22.858,57.249,13.311,43.938,23.426,86.477,-63.051,27.105,41.961,-14.856,38.18,21.872,16.308,35.411,47.385,11.974,65.238,30.573,34.665,90.802,86.482,4.32,30.852,59.862,-29.01,36.006,36.63,-0.624,36.405,15.394,21.011,34.897,33.552,1.345,39.263,39.884,-0.621,37.488,65.859,-28.371,22.42,28.024,-5.604,57.309,148.256,-90.947,36.745,40.957,-4.212,40.652,30.458,10.194,14.674,37.583,-22.909,60.154,45.618,14.536,29.26,30.605,-1.345,48.333,61.243,-12.91,27.242,3.336,23.906,27.242,3.336,23.906,26.637,29.318,-2.681,26.451,58.847,-32.396,41.987,34.726,7.261,33.107,18.777,14.33
23-08-2022,,47.497,35.521,11.976,29.929,35.369,-5.44,33.153,47.091,-41.651,37.676,56.223,-18.547,39.306,50.078,-10.772,73.189,86.473,-13.284,62.386,8.21,54.176,23.33,59.433,-36.103,26.019,41.485,-15.466,43.65,23.052,20.598,28.571,25.521,-3.05,66.719,18.774,47.945,89.203,90.214,-1.011,31.012,49.736,-18.724,34.173,49.815,-15.642,36.924,17.37,19.554,35.124,40.001,-4.877,41.513,56.765,-15.252,38.493,82.25,-43.757,27.385,31.923,-4.538,58.823,79.777,-20.954,37.094,38.529,-1.435,41.782,31.997,9.785,10.707,29.795,-19.088,58.525,78.009,-19.484,28.743,28.131,0.612,42.062,53.195,-11.133,27.634,5.101,22.533,27.634,5.101,22.533,26.723,43.409,-16.686,26.774,52.289,-25.515,41.371,34.005,7.366,26.851,21.284,5.567
22-08-2022,,47.194,30.877,16.317,30.222,41.137,-10.915,32.551,42.032,-31.117,38.204,83.829,-45.625,40.367,78.603,-38.236,74.347,86.187,-11.84,62.498,8.678,53.82,20.714,54.511,-33.797,26.352,43.024,-16.672,43.684,26.103,17.581,28.683,28.648,-0.035,59.59,9.445,50.145,88.743,90.71,-1.967,32.189,32.647,-0.458,34.496,27.07,7.426,37.728,17.213,20.515,33.724,32.162,1.562,42.161,47.311,-5.15,39.024,86.869,-47.845,27.655,22.177,5.478,59.626,105.747,-46.121,35.023,37.647,-2.624,37.985,30.133,7.852,5.537,25.236,-19.699,60.63,79.3,-18.67,27.72,29.384,-1.664,53.356,57.59,-4.234,27.102,5.066,22.036,27.102,5.066,22.036,26.398,38.583,-12.185,20.893,53.376,-32.483,40.864,52.819,-11.955,32.766,22.37,10.396
21-08-2022,,31.232,66.619,-35.387,24.689,41.749,-17.06,26.802,40.135,-23.075,39.082,45.91,-6.828,40.476,71.559,-31.083,75.132,88.521,-13.389,61.418,8.753,52.665,17.35,38.824,-21.474,16.308,33.541,-17.233,43.713,25.969,17.744,21.237,26.316,5.079,56.979,22.327,34.652,80.044,96.828,-16.784,32.565,60.205,-27.64,36.551,36.232,0.319,36.368,13.753,22.615,27.929,17.589,10.34,25.393,72.159,-46.766,33.773,63.745,-29.972,27.33,31.29,-3.96,59.385,109.308,-49.923,31.293,33.135,-1.842,27.998,27.808,0.19,9.342,30.975,-21.633,60.576,104.459,-43.883,21.158,25.97,-4.812,54.392,62.054,-7.662,26.877,15.611,11.266,26.877,15.611,11.266,11.715,32.454,-20.739,16.374,48.832,-32.458,31.553,30.6,0.953,16.841,23.203,-6.362
20-08-2022,,47.981,33.132,14.849,30.733,40.182,-9.449,33.302,51.026,-41.577,37.364,50.395,-13.031,40.991,90.159,-49.168,76.646,91.727,-15.081,64.714,7.654,57.06,23.221,104.732,-81.511,25.238,38.312,-13.074,44.091,24.685,19.406,32.7,45.802,13.102,64.43,30.306,34.124,90.522,73.058,17.464,33.023,25.272,7.751,34.438,64.552,-30.114,37.74,17.354,20.386,35.238,30.259,4.979,43.185,45.561,-2.376,38.392,62.334,-23.942,27.33,38.902,-11.572,59.495,91.533,-32.038,38.568,40.988,-2.42,41.423,27.43,13.993,18.398,56.928,-38.53,60.619,26.668,33.951,28.71,29.064,-0.354,55.688,61.381,-5.693,27.172,4.725,22.447,27.172,4.725,22.447,23.732,38.229,-14.497,26.01,53.242,-27.232,40.177,18.417,21.76,33.686,23.682,10.004
19-08-2022,,49.844,32.551,17.293,30.972,59.408,-28.436,34.148,44.933,-16.497,38.424,55.044,-16.62,40.575,121.607,-81.032,75.318,92.149,-16.831,62.06,8.353,53.707,24.312,46.096,-21.784,28.657,81.019,-52.362,44.098,27.233,16.865,43.236,22.952,-20.284,66.747,9.166,57.581,93.469,89.565,3.904,33.224,21.16,12.064,36.039,25.256,10.783,36.535,18.282,18.253,36.297,32.759,3.538,38.691,49.119,-10.428,38.854,58.013,-19.159,27.529,35.404,-7.875,59.738,77.587,-17.849,37.898,34.607,3.291,43.79,29.271,14.519,18.829,36.913,-18.084,57.382,89.22,-31.838,29.935,26.254,3.681,54.67,84.533,-29.863,27.236,4.191,23.045,27.236,4.191,23.045,27.829,49.371,-21.542,29.84,51.128,-21.288,42.313,58.581,-16.268,38.01,22.991,15.019
18-08-2022,,50.541,33.063,17.478,31.562,108.788,-77.226,34.538,45.779,31.447,36.826,55.372,-18.546,41.13,59.198,-18.068,76.291,85.622,-9.331,62.486,7.932,54.554,24.728,74.967,-50.239,29.291,51.034,-21.743,43.358,21.042,22.316,44.006,32.434,-11.572,69.363,36.733,32.63,94.28,80.918,13.362,32.1,30.685,1.415,34.746,55.72,-20.974,24.414,19.797,4.617,37.426,35.758,1.668,43.215,63.507,-20.292,39.341,103.486,-64.145,27.037,39.214,-12.177,58.274,70.337,-12.063,38.216,38.151,0.065,44.813,32.502,12.311,10.768,44.279,-33.511,60.244,70.145,-9.901,30.446,32.457,-2.011,55.421,64.699,-9.278,23.526,3.606,19.92,23.526,3.606,19.92,33.22,44.147,-10.927,28.923,54.664,-25.741,42.729,52.844,-10.115,38.619,23.061,15.558
17-08-2022,,49.818,34.989,14.829,31.336,44.029,-12.693,33.984,51.311,-38.618,29.061,64.844,-35.783,31.049,55.8,-24.751,59.664,100.807,-41.143,41.287,11.718,29.569,23.457,62.274,-38.817,29.09,50.994,-21.904,20.103,12.432,7.671,40.541,46.157,5.616,67.866,36.063,31.803,95.114,95.665,-0.551,32.721,38.043,-5.322,22.785,18.477,4.308,35.15,18.716,16.434,36.948,42.937,-5.989,27.22,42.732,-15.512,38.776,106.774,-67.998,17.284,39.946,-22.662,34.285,121.254,-86.969,38.174,38.358,-0.184,44.166,37.638,6.528,22.254,63.857,-41.603,43.163,64.223,-21.06,29.965,36.317,-6.352,55.99,63.831,-7.841,15.474,5.242,10.232,15.474,5.242,10.232,27.939,28.882,-0.943,29.755,62.02,-32.265,43.235,60.698,-17.463,37.98,24.096,13.884
16-08-2022,,50.946,37.199,13.747,31.618,50.853,-19.235,34.52,59.599,-40.364,36.877,60.763,-23.886,41.47,34.558,6.912,74.71,85.706,-10.996,64.361,8.091,56.27,24.141,65.287,-41.146,29.469,54.608,-25.139,39.795,18.602,21.193,45.966,45.231,-0.735,55.806,13.904,41.902,96.35,94.566,1.784,19.258,39.947,-20.689,33.938,56.934,-22.996,36.804,17.738,19.066,37.468,35.727,1.741,41.28,46.436,-5.156,39.061,70.322,-31.261,27.129,39.967,-12.838,58.485,80.545,-22.06,37.473,36.679,0.794,43.641,30.101,13.54,21.545,54.17,-32.625,60.437,116.163,-55.726,29.719,38.37,-8.651,55.696,58.699,-3.003,23.493,5.83,17.663,23.493,5.83,17.663,29.706,35.043,-5.337,30.087,66.722,-36.635,43.703,72.22,-28.517,36.144,31.465,4.679
15-08-2022,,49.908,28.516,21.392,31.086,56.613,-25.527,34.667,56.507,-30.98,37.461,62.776,-25.315,43.227,52.53,-9.303,80.421,82.758,-2.337,65.526,28.59,36.936,24.585,72.633,-48.048,29.272,65.066,-35.794,46.002,20.499,25.503,41.501,36.778,-4.723,69.252,53.161,16.091,95.582,97.054,-1.472,32.181,37.456,-5.275,35.157,32.792,2.365,39.321,16.473,22.848,36.943,39.848,-2.905,42.344,57.014,-14.67,39.433,82.116,-42.683,28.114,31.614,-3.5,60.735,100.569,-39.834,38.821,37.075,1.746,44.583,28.037,16.546,22.836,58.541,-35.705,62.051,85.622,-23.571,30.057,36.386,-6.329,55.749,64.448,-8.699,27.82,6.259,21.561,27.82,6.259,21.561,25.952,50.131,-24.179,29.99,56.068,-26.078,42.989,64.327,-21.338,39.014,22.155,16.859
14-08-2022,,50.162,60.903,-10.741,31.336,55.703,-24.367,34.155,59.315,-34.948,38.071,47.852,-9.781,44.445,101.452,-57.007,81.923,82.868,-0.945,66.678,26.491,40.187,23.945,46.418,-22.473,29.108,58.131,-29.023,46.935,22.628,24.307,47.369,52.707,5.338,70.363,81.298,-10.935,95.528,108.316,-12.788,32.729,55.934,-23.205,35.652,34.721,0.931,40.442,15.472,24.97,36.891,45.091,-8.2,42.983,45.659,-2.676,39.506,105.275,-65.769,28.545,27.605,0.94,62.774,91.917,-29.143,39.633,34.342,5.291,44.917,24.058,20.859,20.322,51.961,-31.639,63.152,69.327,-6.175,29.952,47.9,-17.948,55.961,68.296,-12.335,28.197,5.851,22.346,28.197,5.851,22.346,30.56,30.992,-0.432,29.816,61.887,-32.071,43.207,58.788,-15.581,37.828,23.973,13.855
13-08-2022,,49.917,41.061,8.856,30.167,58.304,-28.137,34.819,64.629,-36.492,38.921,62.748,-23.827,44.244,54.911,-10.667,81.466,80.706,0.76,67.44,15.333,52.107,23.88,56.191,-32.311,28.805,51.079,-22.274,46.992,20.448,26.544,46.568,54.951,8.383,70.067,54.708,15.359,91.464,104.859,-13.395,32.918,25.952,6.966,36.522,32.928,3.594,41.289,24.466,16.823,36.532,40.233,-3.701,43.777,48.933,-5.156,39.347,89.016,-49.669,28.638,21.435,7.203,62.229,76.842,-14.613,38.737,37.024,1.713,45.315,34.798,10.517,23.51,53.036,-29.526,63.265,84.993,-21.728,27.9,49.532,-21.632,56.632,65.749,-9.117,28.076,38.379,-10.303,28.076,38.379,-10.303,19.339,41.401,-22.062,30.453,63.463,-33.01,43.039,15.944,27.095,37.808,22.816,14.992
12-08-2022,,50.795,35.789,15.006,29.037,33.044,-4.007,31.8,48.407,-44.4,40.365,49.954,-9.589,44.127,56.026,-11.899,81.679,78.901,2.778,65.465,8.353,57.112,24.891,70.736,-45.845,29.444,55.072,-25.628,47.267,24.189,23.078,47.73,26.102,-21.628,71.66,55.476,16.184,81.464,117.519,-36.055,33.565,19.744,13.821,36.847,32.82,4.027,40.346,15.57,24.776,36.496,37.66,-1.164,42.063,82.022,-39.959,40.047,64.133,-24.086,28.607,21.29,7.317,62.529,52.275,10.254,39.843,36.951,2.892,45.375,31.139,14.236,21.719,48.89,-27.171,63.719,50.522,13.197,30.085,46.12,-16.035,55.465,53.075,2.39,28.205,3.488,24.717,28.205,3.488,24.717,32.531,45.706,-13.175,30.016,57.394,-27.378,38.809,38.054,0.755,38.154,27.415,10.739
11-08-2022,,52.043,42.317,9.726,32.423,50.497,-18.074,35.595,46.489,-28.415,40.348,60.182,-19.834,44.047,70.798,-26.751,81.583,78.817,2.766,65.761,35.345,30.416,24.39,69.905,-45.515,30.465,56.332,-25.867,42.496,22.73,19.766,48.393,48.381,-0.012,72.343,44.416,27.927,98.432,119.787,-21.355,33.058,19.96,13.098,36.497,50.68,-14.183,39.799,17.203,22.596,38.188,34.935,3.253,42.567,46.211,-3.644,40.296,100.375,-60.079,28.547,17.558,10.989,60.232,88.892,-28.66,39.741,34.8,4.941,46.278,25.066,21.212,22.693,46.097,-23.404,62.363,89.341,-26.978,30.749,44.95,-14.201,55.863,58.929,-3.066,27.785,4.172,23.613,27.785,4.172,23.613,35.91,26.117,9.793,30.104,67.017,-36.913,42.044,54.46,-12.416,38.045,23.153,14.892
10-08-2022,,50.685,34.133,16.552,31.889,61.788,-29.899,34.984,56.573,-26.674,39.583,51.931,-12.348,44.481,74.648,-30.167,81.363,74.301,7.062,65.037,24.397,40.64,23.803,59.503,-35.7,29.961,58.978,-29.017,45.031,22.43,22.601,47.28,68.14,20.86,70.773,67.954,2.819,98.062,104.953,-6.891,32.187,20.576,11.611,36.58,35.118,1.462,39.122,18.623,20.499,37.56,38.628,-1.068,43.594,47.146,-3.552,39.109,24.877,14.232,28.616,21.477,7.139,60.736,70.854,-10.118,38.893,39.669,-0.776,45.222,20.784,24.438,16.502,52.204,-35.702,63.101,62.611,0.49,30.202,46.257,-16.055,56.103,56.691,-0.588,27.506,6.168,21.338,27.506,6.168,21.338,30.235,29.254,0.981,31.157,71.267,-40.11,39.525,75.954,-36.429,36.854,21.391,15.463
09-08-2022,,50.297,37.6,12.697,30.788,47.194,-16.406,35.158,42.453,-26.047,40.394,49.536,-9.142,39.624,90.596,-50.972,75.251,82.83,-7.579,68.596,8.029,60.567,23.532,76.974,-53.442,30.544,59.441,-28.897,41.064,20.911,20.153,48.418,57.85,9.432,74.737,66.242,8.495,98.526,106.332,-7.806,33.214,24.067,9.147,36.951,39.319,-2.368,39.575,18.087,21.488,37.444,37.618,-0.174,44.201,47.349,-3.148,32.354,-,#VALUE!,21.865,19.739,2.126,55.887,59.5,-3.613,39.149,39.724,-0.575,45.588,23.013,22.575,14.15,53.293,-39.143,60.924,67.048,-6.124,29.867,47.075,-17.208,56.237,46.997,9.24,19.417,4.129,15.288,19.417,4.129,15.288,30.559,32.111,-1.552,31.623,66.96,-35.337,39.228,57.227,-17.999,36.914,23.702,13.212
08-08-2022,,52.009,34.359,17.65,30.118,100.326,-70.208,32.554,43.892,26.316,40.609,46.837,-6.228,45.221,56.831,-11.61,81.027,76.1,4.927,67.125,8.486,58.639,23.945,86.265,-62.32,30.904,54.941,-24.037,41.438,28.039,13.399,47.657,38.84,-8.817,70.993,52.717,18.276,96.484,89.718,6.766,33.547,24.138,9.409,37.214,25.928,11.286,40.635,15.365,25.27,37.992,38.788,-0.796,42.077,97.855,-55.778,39.642,-,#VALUE!,26.276,24.288,1.988,50.694,52.69,-1.996,39.178,42.281,-3.103,46.6,29.514,17.086,22.44,61.143,-38.703,63.88,68.155,-4.275,31.036,51.677,-20.641,39.595,59.13,-19.535,21.369,3.621,17.748,21.369,3.621,17.748,31.301,35.737,-4.436,30.599,60.76,-30.161,38.873,51.413,-12.54,37.05,22.589,14.461
07-08-2022,,47.05,52.778,-5.728,27.097,47.432,-20.335,26.6,58.829,-38.494,40.71,55.592,-14.882,45.47,70.012,-24.542,82.904,79.142,3.762,64.485,7.017,57.468,23.944,105.095,-81.151,23.544,50.403,-26.859,47.005,27.128,19.877,48.847,56.127,7.28,69.916,96.996,-27.08,73.746,82.904,-9.158,33.374,24.269,9.105,37.168,39.888,-2.72,37.429,15.377,22.052,34.907,35.373,-0.466,43.078,43.077,0.001,40.406,-,#VALUE!,28.502,17.697,10.805,60.989,98.277,-37.288,39.607,49.73,-10.123,44.853,26.462,18.391,23.463,62.725,-39.262,60.408,56.271,4.137,31.268,37.336,-6.068,56.926,48.036,8.89,27.71,4.671,23.039,27.71,4.671,23.039,28.878,38.874,-9.996,31.304,61.225,-29.921,29.838,49.198,-19.36,36.703,23.116,13.587
06-08-2022,,53.836,32.788,21.048,32.418,54.705,-22.287,35,54.064,-31.777,38.467,57.155,-18.688,46.23,60.867,-14.637,83.894,82.631,1.263,52.461,7.393,45.068,25.636,50.101,-24.465,32.325,49.502,-17.177,47.276,23.507,23.769,41.116,29.108,-12.008,74.914,69.465,5.449,102.843,70.048,32.795,32.771,21.664,11.107,35.494,50.521,-15.027,37.027,16.404,20.623,39.57,30.956,8.614,31.984,44.638,-12.654,40.919,-,#VALUE!,28.31,17.579,10.731,59.711,88.202,-28.491,40.542,41.65,-1.108,47.559,28.134,19.425,21.479,59.283,-37.804,50.491,42.362,8.129,31.823,33.686,-1.863,37.476,58.21,-20.734,28.133,4.022,24.111,28.133,4.022,24.111,31.274,44.664,-13.39,31.804,67.424,-35.62,40.991,61.454,-20.463,36.687,21.714,14.973
05-08-2022,,52.092,33.091,19.001,31.29,40.757,-9.467,33.836,50.655,-41.188,38.388,51.2,-12.812,23.697,77.776,-54.079,35.682,72.29,-36.608,64.203,8.59,55.613,25.162,55.296,-30.134,30.963,47.44,-16.477,22.104,19.488,2.616,47.765,29.295,-18.47,76.783,84.686,-7.903,101.3,72.333,28.967,25.558,19.525,6.033,37.281,24.045,13.236,38.326,13.071,25.255,38.079,33.663,4.416,36.099,81.712,-45.613,32.308,-,#VALUE!,14.881,18.499,-3.618,33.397,104.616,-71.219,41.087,38.036,3.051,46.558,27.338,19.22,23.092,66.952,-43.86,59.668,61.321,-1.653,30.68,22.177,8.503,54.564,60.788,-6.224,9.675,17.532,-7.857,9.675,17.532,-7.857,33.046,41.888,-8.842,29.039,57.089,-28.05,39.251,52.477,-13.226,35.135,25.219,9.916
04-08-2022,,31.811,27.525,4.286,19.725,35.454,-15.729,18.507,35.575,-19.846,39.606,59.143,-19.537,24.839,86.849,-62.01,56.108,95.057,-38.949,64.219,10.901,53.318,17.305,46.963,-29.658,16.479,42.488,-26.009,43.088,33.129,9.959,37.217,32.665,-4.552,49.327,47.182,2.145,51.357,93.954,-42.597,33.137,23.014,10.123,34.728,44.442,-9.714,38.548,17.819,20.729,25.462,27.998,-2.536,41.548,47.513,-5.965,38.819,-,#VALUE!,26.665,40.852,-14.187,50.477,118.366,-67.889,25.951,36.927,-10.976,30.958,25.882,5.076,20.235,70.701,-50.466,62.834,70.383,-7.549,18.839,8.833,10.006,56.259,55.331,0.928,27.073,32.307,-5.234,27.073,32.307,-5.234,18.847,31.753,-12.906,23.602,48.859,-25.257,20.258,33.105,-12.847,24.146,23.911,0.235
03-08-2022,,51.161,26.455,24.706,29.124,41.589,-12.465,30.421,43.159,-30.694,39.061,66.184,-27.123,34.855,88.483,-53.628,69.402,94.59,-25.188,67.144,8.347,58.797,23.767,91.548,-67.781,30.548,49.416,-18.868,44.731,31.742,12.989,41.635,49.175,7.54,72.521,62.222,10.299,86.183,108.818,-22.635,32.08,50.763,-18.683,35.954,64.729,-28.775,35.251,15.603,19.648,37.076,14.955,22.121,41.241,45.808,-4.567,39.999,-,#VALUE!,26.453,39.757,-13.304,14.493,102.04,-87.547,38.994,39.786,-0.792,43.094,31.722,11.372,23.996,68.667,-44.671,62.474,63.222,-0.748,30.384,8.699,21.685,57.235,65.437,-8.202,26.31,2.687,23.623,26.31,2.687,23.623,30.024,23.224,6.8,29.355,55.293,-25.938,34.678,38.619,-3.941,35.08,20.746,14.334
02-08-2022,,52.591,32.156,20.435,31.333,38.955,-7.622,34.294,52.737,-45.115,37.465,55.077,-17.612,39.853,112.194,-72.341,73.637,83.283,-9.646,53.915,41.609,12.306,24.864,52.075,-27.211,31.477,54.887,-23.41,43.829,26.79,17.039,47.867,27.63,-20.237,72.865,62.684,10.181,101.793,92.223,9.57,32.634,27.987,4.647,32.972,43.108,-10.136,20.599,12.924,7.675,38.719,35.685,3.034,29.511,48.611,-19.1,40.67,-,#VALUE!,26.651,36.665,-10.014,56.931,117.827,-60.896,40.251,37.866,2.385,46.613,32.15,14.463,23.117,65.235,-42.118,61.072,67.635,-6.563,30.789,24.983,5.806,31.008,62.33,-31.322,26.29,3.447,22.843,26.29,3.447,22.843,30.736,29.402,1.334,30.802,64.272,-33.47,39.659,50.615,-10.956,36.217,28.091,8.126
01-08-2022,,52.203,43.087,9.116,31.763,69.069,-37.306,34.875,36.938,0.368,15.715,28.236,-12.521,36.393,63.852,-27.459,66.585,90.011,-23.426,29.231,17.588,11.643,24.893,69.33,-44.437,32.133,52.196,-20.063,21.113,23.951,-2.838,45.717,43.772,-1.945,63.37,59.606,3.764,99.701,97.191,2.51,27.726,33.852,-6.126,22.953,31.784,-8.831,19.322,12.77,6.552,39.019,39.11,-0.091,16.287,40.821,-24.534,37.238,-,#VALUE!,14.709,29.198,-14.489,33.843,60.459,-26.616,34.218,40.438,-6.22,45.808,30.273,15.535,19.267,56.545,-37.278,46.332,79.168,-32.836,30.762,27.769,2.993,57.234,68.701,-11.467,9.198,2.637,6.561,9.198,2.637,6.561,30.489,34.768,-4.279,29.864,64.746,-34.882,37.886,51.369,-13.483,35.904,26.931,8.973
31-07-2022,,41.555,48.957,-7.402,27.519,54.963,-27.444,28.722,31.438,-3.994,24.727,43.001,-18.274,25.607,25.706,-0.099,53.35,91.637,-38.287,36.006,9.613,26.393,16.231,44.721,-28.49,25.8,50.654,-24.854,27.314,25.297,2.017,25.649,49.158,23.509,61.073,55.434,5.639,100.662,94.895,5.767,15.007,42.47,-27.463,22.084,53.616,-31.532,36.305,13.381,22.924,22.885,30.034,-7.149,33.155,49.955,-16.8,27.117,-,#VALUE!,16.513,28.948,-12.435,35.317,104.543,-69.226,28.486,41.871,-13.385,30.276,25.91,4.366,23.743,63.842,-40.099,36.397,39.972,-3.575,27.74,33.273,-5.533,57.392,58.38,-0.988,13.798,2.587,11.211,13.798,2.587,11.211,28.446,28.471,-0.025,16.313,65.013,-48.7,39.962,52.086,-12.124,28.98,22.352,6.628
30-07-2022,,51.567,34.095,17.472,28.462,38.5,-10.038,33.984,32.125,-22.087,40.367,38.305,2.062,38.255,11.254,27.001,73.99,96.212,-22.222,35.431,11.812,23.619,22.473,70.97,-48.497,30.865,48.349,-17.484,40.126,27.554,12.572,43.434,22.205,-21.229,70.8,24.682,46.118,96.145,84.083,12.062,10.775,49.149,-38.374,28.695,62.541,-33.846,37.203,18.087,19.116,34.451,35.146,-0.695,25.779,47.301,-21.522,23.971,-,#VALUE!,26.38,45.588,-19.208,58.66,93.686,-35.026,24.889,36.598,-11.709,46.337,23.107,23.23,18.861,62.238,-43.377,54.42,97.733,-43.313,28.335,27.113,1.222,53.298,49.296,4.002,25.977,2.659,23.318,25.977,2.659,23.318,22.548,38.601,-16.053,30.833,60.022,-29.189,35.435,27.49,7.945,32.74,25.378,7.362
29-07-2022,,49.275,51.737,-2.462,30.14,21.319,8.821,28.873,34.935,-43.756,39.688,93.143,-53.455,38.988,11.907,27.081,77.43,93.292,-15.862,47.153,15.667,31.486,23.191,52.836,-29.645,21.287,35.752,-14.465,41.05,30.088,10.962,43.735,20.784,-22.951,69.038,26.994,42.044,59.535,82.777,-23.242,21.855,21.472,0.383,26.38,25.749,0.631,32.631,17.659,14.972,37.103,15.984,21.119,39.809,48.82,-9.011,40.907,-,#VALUE!,24.896,11.632,13.264,60.485,92.529,-32.044,40.861,37.197,3.664,43.613,32.186,11.427,21.808,64.638,-42.83,57.983,104.796,-46.813,29.418,25.383,4.035,58.211,66.752,-8.541,25.108,14.455,10.653,25.108,14.455,10.653,27.056,42.924,-15.868,32.442,47.397,-14.955,23.534,26.008,-2.474,34.461,21.326,13.135
28-07-2022,,50.494,51.791,-1.297,30.013,85.9,-55.887,34.05,29.798,26.089,37.29,29.189,8.101,37.604,12.042,25.562,72.355,83.911,-11.556,50.309,10.643,39.666,22.463,49.695,-27.232,31.507,39.669,-8.162,43.952,29.138,14.814,42.315,28.365,-13.95,68.51,26.592,41.918,94.048,91.141,2.907,24.092,41.968,-17.876,34.276,39.149,-4.873,38.875,17.771,21.104,37.016,29.202,7.814,40.304,43.24,-2.936,37.889,-,#VALUE!,27.244,10.884,16.36,58.512,134.897,-76.385,36.642,39.816,-3.174,43.563,30.146,13.417,24.937,68.47,-43.533,63.74,53.087,10.653,29.387,27.276,2.111,59.303,67.151,-7.848,24.544,33.494,-8.95,24.544,33.494,-8.95,22.963,37.897,-14.934,28.999,56.662,-27.663,35.444,39.327,-3.883,35.586,19.355,16.231
